1028,29601.28,74862.42,220482.23,128812.3,655843.56,174504.04,FALSE,445389.03,Joint,Closed,328046.6,FALSE,TRUE,Personal Loan,Verified,47089.75
1029,296677.67,48459.04,24277.47,224232.61,255368.58,86174.92,FALSE,416637.74,NRI,Dormant,159471.48,TRUE,TRUE,Personal Loan,Pending,14720.9
1030,404473.35,157537.67,182092.12,178017.81,245099.21,324009.93,TRUE,1526.29,NRI,Dormant,440206.76,TRUE,TRUE,Home Loan,Verified,8352.48
1031,203755.04,80279.73,97515.05,204444.3,999088.75,88005.59,FALSE,411237.6,Current,Closed,977710.51,TRUE,TRUE,No Loan,Pending,9899.62
1032,297619.83,16934.95,285073.57,135931.85,824465.21,82332.35,TRUE,157556.2,Savings,Closed,842584.47,TRUE,FALSE,Personal Loan,Rejected,892.75
1033,463979.23,98526.31,216499.96,138259.05,748733.09,369001.26,TRUE,219039.04,Joint,Active,748189.6,TRUE,TRUE,Home Loan,Verified,1148.74
1034,94296.71,133214.77,236999.13,215744.64,925379.64,105502.33,FALSE,351908.93,Joint,Dormant,594290.54,FALSE,FALSE,Car Loan,Pending,37319.28
1035,147433.13,9492.5,172792.02,40778.83,731738.02,429585.27,FALSE,169355.6,Joint,Active,716444.83,FALSE,FALSE,No Loan,Pending,34181.18
1036,64055.59,142498.61,290422.95,240614.08,805421.21,563718.28,FALSE,275532.64,Savings,Dormant,246205.33,TRUE,TRUE,No Loan,Rejected,21986.91
1037,255119.86,48813.19,59484.26,132473.68,295367.7,195312.38,TRUE,123438.67,NRI,Active,690395.3,FALSE,TRUE,Home Loan,Rejected,46278.27
1038,421428.2,48359.66,122894.85,84811.87,512816.05,602848.99,TRUE,285141.41,Joint,Active,365938.49,FALSE,TRUE,Home Loan,Rejected,26749.7
1039,223256.33,114761.89,155014.04,82100.22,433093.54,179928.48,FALSE,376963.55,NRI,Dormant,42458.27,FALSE,FALSE,Car Loan,Pending,2170.48
1040,44221.53,70772.37,170484.96,15296.24,332682.54,692310.16,FALSE,302220.26,Savings,Dormant,780722.12,TRUE,TRUE,Personal Loan,Pending,47497.48
1041,139133.48,92863.83,235146.82,75667.34,744457.99,60667.83,TRUE,390427.6,NRI,Closed,573916.46,FALSE,TRUE,Personal Loan,Rejected,36100.7
1042,445956.19,105043.3,221267.46,109830.28,463211.52,707748.38,FALSE,384493.85,Current,Dormant,123250.21,TRUE,TRUE,No Loan,Rejected,456.34
1043,283186.81,184599.52,25875.47,176635.49,915998.57,236566.27,TRUE,144129.36,Savings,Dormant,127378.89,TRUE,TRUE,No Loan,Verified,22196.18
1044,457894.9,44955.61,219883.9,73371.15,405518.62,512199.59,TRUE,30336.41,Savings,Active,266606.22,TRUE,TRUE,Car Loan,Rejected,23828.35
1045,418874.65,95539.89,86079.52,166127.43,444083.22,195003.58,TRUE,135141.28,Current,Dormant,821933.56,TRUE,TRUE,Home Loan,Pending,24383.26
1046,213002.89,158267.48,130665.81,152169.74,891553.41,248689.87,FALSE,401390.24,Joint,Active,797410.39,FALSE,FALSE,Car Loan,Verified,20645.67
1047,320436.56,45007.61,140553.57,114427.39,39261.65,314614.24,TRUE,285113.06,Current,Closed,799192.72,TRUE,TRUE,No Loan,Verified,45503.31
1048,335568.32,21064.43,211135.39,7380.56,522124.6,355338.04,TRUE,483094.48,Savings,Active,107611.17,FALSE,FALSE,No Loan,Verified,13649.21
1049,375930.74,8464.08,207579,149220.66,256632.96,68231.33,FALSE,11822.37,Joint,Active,660185.63,FALSE,FALSE,Home Loan,Pending,20397.71
1050,173153.59,25227.93,119760.24,31996.05,435037.1,36035.25,TRUE,413994.12,NRI,Active,476514.12,FALSE,FALSE,Home Loan,Verified,7855.73
1051,151604.83,58545.16,245838.1,8174.68,671663.97,668068.25,TRUE,185578.83,Savings,Dormant,143645.88,FALSE,FALSE,No Loan,Rejected,20546.77
1052,345448.5,84805.01,45230.47,29398.4,623357.38,436805.02,FALSE,461227.21,Savings,Dormant,876752.39,FALSE,FALSE,Car Loan,Rejected,17941.62
1053,411189.57,120785.91,77488.69,52133.06,347353.94,119680.13,FALSE,452258.24,Joint,Active,825617.14,TRUE,FALSE,Personal Loan,Pending,30056.34
1054,212980.93,44017.65,133161.78,123965.28,325152.4,251165.92,FALSE,470572.86,Savings,Dormant,392384.91,FALSE,TRUE,Personal Loan,Pending,22135.61
1055,167323.59,57590.67,73467.56,189563.54,372953.47,71091.63,FALSE,223197.6,Current,Dormant,794355.43,FALSE,FALSE,Home Loan,Rejected,9760.29
1056,414512.95,141320.69,278999.45,236261.49,741905.39,133670.1,TRUE,433988.34,Savings,Closed,566492.08,TRUE,TRUE,Home Loan,Pending,47572.67
1057,346605.76,182256.55,279061.63,74881.4,451988.87,318693.48,FALSE,106883.53,Joint,Active,862458.91,FALSE,TRUE,Car Loan,Pending,19363.8
1058,178339.51,31425.38,59475.92,142026.9,154293.7,456527.45,FALSE,388429.49,Savings,Dormant,262380.77,TRUE,TRUE,No Loan,Verified,26828.03
1059,269536.35,97140.45,129839.06,248896.42,918793.68,523413.79,FALSE,106661.63,Savings,Closed,271963.07,FALSE,FALSE,Car Loan,Verified,48934.74
1060,480822.62,62606.49,297680.4,148926.51,349361.87,493164.13,TRUE,112379.03,Current,Closed,417998.07,FALSE,TRUE,Car Loan,Pending,12066.1
1061,377436.96,107954.2,15631.3,149479.84,462208.74,136779.91,FALSE,458104.56,Savings,Dormant,202338.81,FALSE,FALSE,Car Loan,Verified,9831.39
1062,118615.76,28230.57,22555.08,44890.11,512818.21,292846.95,TRUE,325316.03,Savings,Dormant,634440.38,TRUE,TRUE,Home Loan,Pending,20638.74
1063,154565.26,57852.62,254449.24,81765.99,718540.14,518914.07,TRUE,421778.86,Savings,Closed,216252.64,TRUE,TRUE,Home Loan,Pending,39147.77
1064,139958.12,143228.04,120831.12,51619.64,292647.29,361798.28,FALSE,349450.47,Current,Closed,300220.02,TRUE,FALSE,No Loan,Verified,48331.49
1065,425690.99,164765.44,221916.39,231922.27,773270.01,508174.12,FALSE,25993.57,Joint,Active,135935.9,FALSE,TRUE,No Loan,Pending,20500.49
1066,324295.42,126220.86,189279.88,118719,12874.11,548619.54,FALSE,80625.97,Current,Active,907945.71,FALSE,FALSE,Home Loan,Rejected,30580.33
1067,470598.72,189169.5,211352.77,92657.64,743758.46,259098.74,FALSE,270379.65,Savings,Active,286224.13,TRUE,FALSE,Home Loan,Verified,46746.16
1068,54557.74,132315.6,67245.16,184649.27,176227.13,214332.44,FALSE,132359.27,Current,Dormant,189499.74,TRUE,TRUE,Car Loan,Verified,37962.45
1069,35481.86,150585.65,168656.16,89996.19,193663.5,370239.95,FALSE,223510.34,NRI,Dormant,444536.06,FALSE,FALSE,No Loan,Pending,39577.98
1070,341338.89,74698.31,197431.68,217668.03,546090.56,361659.1,FALSE,111129.45,Current,Dormant,154931.7,FALSE,FALSE,Home Loan,Verified,41699.26
1071,140645.72,38124.31,170127.67,170541.09,314361.55,729903.56,FALSE,453745.62,Savings,Dormant,180185.82,FALSE,TRUE,Home Loan,Verified,48705.91
1072,342794.1,133286.08,283960.67,15771.2,147492.5,735490.86,TRUE,309866.61,NRI,Dormant,560922.66,TRUE,TRUE,Home Loan,Pending,28206.76
1073,364500.38,184221.94,14723.15,142164.23,189802.64,212373.39,FALSE,434106.03,Joint,Dormant,272597.81,TRUE,FALSE,Personal Loan,Verified,39022.42
1074,159195.76,196470.69,72260.85,206491.52,909501.88,51518.35,FALSE,268299.89,Savings,Active,766323.14,FALSE,TRUE,Home Loan,Verified,25797.01
1075,476807.37,92759.18,31351.69,235522.91,710588.23,542368.13,FALSE,451689.58,NRI,Closed,462613.84,TRUE,FALSE,Personal Loan,Verified,8042.42
1076,389623.03,110242.83,289402.55,79172.69,163289.72,27717.34,FALSE,287420.13,Joint,Closed,413658.23,TRUE,FALSE,Car Loan,Rejected,19565.25
1077,190004,65686.94,77851.41,76476.42,807253.38,381969.96,TRUE,45473.79,Current,Closed,474702.4,FALSE,FALSE,Personal Loan,Rejected,26644.71
1078,211938.14,136140.38,224692.85,138680.7,957413.86,497135.37,TRUE,233917.64,NRI,Active,778200.81,TRUE,FALSE,Car Loan,Pending,569.85
1079,360777.01,154218.05,52241.17,9064.35,111214.05,148671.92,TRUE,374230.85,Current,Closed,10304.05,FALSE,TRUE,Personal Loan,Pending,37268.69
1080,158978.01,13033.33,25133.35,77292.27,712823.72,238321.44,FALSE,200244.99,Current,Dormant,85460.89,FALSE,TRUE,No Loan,Verified,7295.73
1081,154733.84,170092.62,65385.75,192777.36,276959.21,789529.86,FALSE,438213.2,NRI,Dormant,494462.59,TRUE,TRUE,No Loan,Verified,21028.9
1082,316205.67,105190.67,90097.58,216475.04,541563.37,168439.08,TRUE,36843.99,NRI,Active,581343.7,FALSE,FALSE,Car Loan,Pending,33475.97
1083,76049.2,118044.41,142900.08,101245.06,236717.69,23076.59,FALSE,230909.44,Current,Dormant,61969.03,TRUE,TRUE,No Loan,Rejected,551.13
1084,496737.92,45214.1,16445.43,229481.11,151246.28,142213.74,FALSE,208811.99,Savings,Closed,549557.1,FALSE,TRUE,Home Loan,Verified,46286.76
1085,150746.29,7008.6,189009.85,74315.8,555924.02,129628.3,FALSE,304657.24,Savings,Dormant,387775.66,TRUE,TRUE,Home Loan,Pending,46191.02
1086,197530.09,190679.65,200313.67,14488.63,833275.42,303549.31,TRUE,49712.93,Joint,Dormant,524697.7,FALSE,FALSE,Car Loan,Pending,33155.51
1087,119889.86,186038.08,94368.82,45525.87,966008.57,646811.69,FALSE,414384.61,Savings,Closed,121363.38,TRUE,TRUE,Car Loan,Pending,31407.35
1088,325313.06,155996.34,86808.06,217392.03,811106.01,403806.11,TRUE,151654.69,Savings,Dormant,842056.2,FALSE,TRUE,Home Loan,Verified,37757.97
1089,39639.43,97351.48,65214.32,242202.78,267649.55,621440.8,TRUE,427383.04,NRI,Dormant,260359.35,FALSE,FALSE,No Loan,Rejected,18715.49
1090,464626.24,66936.1,72407.8,153784.74,641168.67,744448.56,TRUE,8774.1,NRI,Active,214652.47,FALSE,FALSE,Home Loan,Pending,29141.5
1091,158952.83,35435.23,198598.23,183811.5,145384.58,47213.12,FALSE,193560.1,Joint,Dormant,960272.46,FALSE,FALSE,Personal Loan,Pending,41482.03
1092,464413.88,20779.48,185673.47,209489.45,418496.42,292515.79,TRUE,130682.93,Current,Active,227721.66,TRUE,FALSE,No Loan,Rejected,44674.68
1093,134234.21,94174.49,275312.97,51750.48,157292.84,421810.01,FALSE,227991.35,Current,Dormant,940722.74,TRUE,TRUE,Personal Loan,Pending,6209.1
1094,261756.2,159488.21,249972.67,139705.81,773580.31,400731.26,TRUE,118429.62,NRI,Active,255599.36,FALSE,FALSE,Car Loan,Verified,22470.24
1095,350634.12,146554.83,177033.15,234848.58,158173.16,656424.08,TRUE,23218.59,Joint,Closed,545698.73,FALSE,FALSE,Personal Loan,Verified,44590.11
1096,310187.17,152407.13,58541.46,92191.88,744450.67,275516.7,FALSE,124198.18,Joint,Active,749017.98,FALSE,FALSE,Car Loan,Pending,1636.25
1097,261121.36,28136.78,103835.16,247683.04,110667.61,21498.04,TRUE,157527.27,Current,Active,229590.01,FALSE,FALSE,Home Loan,Pending,19689.97
1098,396381.03,173236.07,148041.17,177873.72,548797.7,389747.44,TRUE,485638.44,Joint,Closed,636691.6,TRUE,TRUE,Personal Loan,Pending,30999.52
1099,240542.08,161774.61,132002.65,169657.86,214783.41,420959.74,TRUE,145286.39,Savings,Active,994444.47,FALSE,FALSE,No Loan,Pending,27177.26
1100,173255.48,23347.31,28679.86,12195.1,157582.35,529511.23,TRUE,48247,Current,Closed,789103.27,TRUE,FALSE,Personal Loan,Verified,47720.63
1101,362110.53,74523.9,113887.69,7524.13,443281.14,514323.26,FALSE,221227.73,Savings,Closed,875479.62,TRUE,FALSE,No Loan,Verified,41910
1102,469263.06,78168.72,64425.85,43753.63,963980.83,781313.79,TRUE,451490.22,Joint,Closed,350373.94,FALSE,FALSE,Car Loan,Verified,32799.82
1103,304678.83,148346.76,176717.69,233601.78,96283.86,651139.98,FALSE,317857.28,Current,Closed,780234.57,FALSE,FALSE,No Loan,Verified,9727.35
1104,147057.57,172794.26,279829.2,199122.02,449572.19,513081.17,FALSE,215010.68,NRI,Closed,878117.19,FALSE,TRUE,Car Loan,Rejected,20823.51
1105,383776.32,78266.5,50553.1,131510.26,101667.29,747078.51,FALSE,460209.81,Current,Dormant,78835.47,FALSE,TRUE,Car Loan,Verified,16361.41
1106,383343.14,30513.58,259728.96,125404.6,251206.51,35664.52,FALSE,197453.39,Savings,Active,503825.83,FALSE,FALSE,Personal Loan,Pending,25188.78
1107,140763.42,21099.53,86015.12,36379.23,279422.31,448461.49,FALSE,444658.01,NRI,Dormant,982429.94,FALSE,FALSE,Car Loan,Rejected,21382.15
1108,198468.83,129574.21,209791.44,99758.21,511875.69,293776.03,TRUE,258958.34,Current,Closed,711916.22,TRUE,TRUE,Personal Loan,Pending,35440.93
1109,79062.97,102105.74,186140.42,41727.31,784471.5,768263.31,FALSE,436193.41,Savings,Closed,81043.49,FALSE,TRUE,Home Loan,Verified,40790.36
1110,49037.11,180899.4,73263.83,71743.15,341204.51,214171.53,TRUE,360047.93,Current,Closed,761250.45,TRUE,FALSE,Car Loan,Rejected,27363.87
1111,405607.73,190937.98,117130.6,6568.34,782424.47,190505.33,FALSE,329333.63,NRI,Dormant,65110.86,TRUE,TRUE,Home Loan,Verified,37658.65
1112,192562.36,180121.23,168557.47,98605.85,26009.89,29997.99,FALSE,446164.57,Savings,Dormant,285937.87,FALSE,TRUE,Personal Loan,Pending,36984.85
1113,147842.86,19748.55,274448.47,169291.79,64994.59,135275.8,FALSE,497858.3,NRI,Closed,488500.86,FALSE,FALSE,No Loan,Verified,21308.81
1114,135484.75,60431.45,63444.88,173379.9,177786.86,272219.72,TRUE,449562.76,Savings,Dormant,261428.41,FALSE,FALSE,No Loan,Pending,4266.43
1115,46654.75,51567.45,109677.63,107033.9,453304.89,293638.76,TRUE,62402.95,Joint,Dormant,28994.17,TRUE,FALSE,No Loan,Rejected,29642
1116,492582.74,18389.32,298374.44,183717.18,374157.56,42381.64,TRUE,100231.59,Savings,Active,439809.71,FALSE,TRUE,No Loan,Pending,30131.19
1117,189852.33,184063.15,238985.03,108950.05,726580.19,680946.94,TRUE,486805.17,NRI,Dormant,741946.99,TRUE,FALSE,Car Loan,Verified,2970.6
1118,90482.21,179483.28,121422.58,226175.44,992900.51,225027.65,FALSE,210703.16,Savings,Dormant,325779.91,FALSE,TRUE,Home Loan,Pending,25880.51
1119,433428.77,81199.6,51236.1,82509.36,800160.83,520140.84,FALSE,98849.48,Savings,Dormant,587793.96,FALSE,TRUE,Personal Loan,Verified,1199.13
1120,364328.72,191948.44,155214.96,152628.63,819438.8,694966.96,TRUE,68644.77,NRI,Active,301173.15,FALSE,FALSE,Car Loan,Verified,12499.82
1121,334684.2,114852.4,179294.46,30020.18,987913.42,688626.9,FALSE,23139.55,NRI,Active,66548.85,TRUE,TRUE,Car Loan,Pending,7596.61
1122,155635.21,89636.17,84920.27,127533.2,468125.08,314607.17,TRUE,173424.44,NRI,Dormant,953978.61,FALSE,TRUE,Personal Loan,Rejected,32730.53
1123,213574.86,112181.75,216486.61,97735.43,966895.01,323156.1,FALSE,2493.01,Current,Dormant,516324.54,FALSE,FALSE,Home Loan,Pending,6249.61
1124,422132.8,87300.84,166902.72,67968.38,588238.58,430897.1,TRUE,145561.85,Joint,Active,970483.18,FALSE,TRUE,Personal Loan,Verified,31403.33
1125,323549.65,61918.01,116431.93,82703.94,679991.84,146675.68,TRUE,305492.85,NRI,Closed,987144.99,TRUE,FALSE,Home Loan,Verified,17078.49
1126,179369.53,40314.92,93999.18,83021.1,39390.79,462893.62,TRUE,31475.8,Current,Active,726439.77,TRUE,FALSE,No Loan,Pending,40594.32
1127,63547.11,94821.91,92638.42,123617.05,473597.5,795347.28,TRUE,95749.09,Savings,Closed,110818.55,FALSE,FALSE,Car Loan,Pending,28914.72
1128,451132.51,108501.48,239049.83,211611.13,975134.5,445265.43,TRUE,442743.2,NRI,Active,596637.39,FALSE,TRUE,Personal Loan,Rejected,40405.17
1129,478213.35,165216.23,154475.35,124348.83,932654.04,495038.18,TRUE,133684.03,NRI,Dormant,908407.59,TRUE,FALSE,Personal Loan,Rejected,44724.55
1130,362209.51,97308.81,92051.33,56035.46,392764.05,35909.87,TRUE,251031.85,Joint,Dormant,786268.83,FALSE,TRUE,Car Loan,Rejected,2976.7
1131,348781.99,166735.28,238652.47,21936.12,575731.53,297671.21,TRUE,41745.39,Current,Dormant,887477.7,FALSE,TRUE,Home Loan,Pending,48206.74
1132,273477.92,191157.18,16324.97,90643.96,850099.68,244876.4,FALSE,305222.62,Joint,Closed,35746.9,TRUE,FALSE,No Loan,Verified,5871.87
1133,486040.11,145690.08,298651.89,43533.9,320828.12,375185.05,TRUE,247078.67,Current,Closed,789522.84,FALSE,FALSE,Car Loan,Verified,28757.06
1134,350133.72,28344.32,267721.33,209760.6,225575.54,475062.38,FALSE,314238.83,NRI,Active,625478.42,FALSE,FALSE,Home Loan,Rejected,25765.75
1135,47599.83,94946.74,225459.09,248769.86,156698.59,116327.11,TRUE,168850.92,NRI,Closed,981842.47,FALSE,TRUE,No Loan,Rejected,31952.65
1136,54947.4,172058.4,87255.4,212899.58,135266.84,103627.16,TRUE,164550.15,NRI,Dormant,552771.28,TRUE,FALSE,Personal Loan,Pending,25626.04
1137,482150.53,100870.19,268064.69,99248.49,892751.27,300813.58,FALSE,338119.15,NRI,Closed,400212.64,TRUE,FALSE,No Loan,Rejected,1992.27
1138,472206.95,163091.9,246788.22,24857.23,583736.04,676246.78,TRUE,191723.16,Current,Dormant,752312.07,FALSE,TRUE,Home Loan,Verified,8873.46
1139,283339.55,156299.45,242399.86,178804.58,540750.67,81426.98,TRUE,411699.95,NRI,Active,279752.16,FALSE,FALSE,Personal Loan,Pending,45079.96
1140,114928.97,36169.73,60850.05,168682.98,181122.81,308837.07,TRUE,313196.42,Joint,Closed,926751.93,FALSE,TRUE,No Loan,Pending,40472.89
1141,295917.82,69250.22,188486.89,21470.58,403154.38,461448.11,TRUE,290215.5,Savings,Dormant,410755.61,TRUE,TRUE,Personal Loan,Pending,29506.05
1142,384136.49,153962.65,270999.18,198251.02,990549.41,133337,FALSE,135789.04,Joint,Dormant,301077.92,TRUE,FALSE,Car Loan,Pending,13921.02
1143,14058.34,36039.7,156292.76,207010.71,487418.05,143098.74,FALSE,136094.71,NRI,Dormant,733819.71,FALSE,TRUE,Car Loan,Pending,27731.67
1144,413178.17,87443.99,169956.67,180857.27,63677.84,471055.59,FALSE,326002.84,Current,Active,911319.49,FALSE,TRUE,Personal Loan,Pending,23716.2
1145,237750.64,31784.5,128253.01,183280.18,404148.69,448701.2,FALSE,243570.77,Savings,Closed,123900.56,FALSE,TRUE,Car Loan,Pending,45300.15
1146,236950.34,50962.3,204288.96,173994.56,63563.56,603821.64,TRUE,287504.98,NRI,Closed,292777.56,FALSE,TRUE,Home Loan,Pending,5515.9
1147,222810.31,60696.1,259500.38,111857.2,654629.2,214434.65,TRUE,340603.85,NRI,Closed,50504.06,TRUE,FALSE,No Loan,Verified,3091.33
1148,349004.59,108401.72,158029.23,155995.21,425140.05,452891.51,TRUE,221611.37,NRI,Dormant,429043.93,TRUE,TRUE,Car Loan,Rejected,4646.26
1149,112636.13,182821.4,291003.29,156115.13,160661.67,711890.71,TRUE,153806.61,Current,Active,89910.95,FALSE,FALSE,Home Loan,Verified,39315.48
1150,307263.61,80183.75,127035.21,136749.7,848599.61,346341.74,FALSE,287368.38,Joint,Closed,787676.67,FALSE,TRUE,Home Loan,Pending,21883.88
1151,31607.42,170743.3,45204.72,152957.71,593858.72,299900.74,FALSE,275343.32,NRI,Closed,95538.69,FALSE,FALSE,Home Loan,Verified,32955.12
1152,407561.2,140559.65,14224.92,102864.12,490344.06,661539.74,TRUE,2907.98,Current,Active,694032.06,FALSE,FALSE,Car Loan,Verified,3969.7
1153,409567.32,157188.47,177919.62,171182.06,794099.13,625690.84,FALSE,250672.55,Savings,Active,711036.51,FALSE,FALSE,Personal Loan,Pending,8014.07
1154,162821.18,153630.22,245888.01,60615.79,578258.92,260421.8,TRUE,384823.7,Joint,Closed,341648.07,TRUE,TRUE,Home Loan,Verified,29830.51
1155,61655.52,63913.01,256052.11,214055.53,74605.25,216578.36,TRUE,303349.91,Savings,Closed,670332.5,TRUE,TRUE,No Loan,Pending,38408.17
1156,376396.99,51068.84,289481.34,213478.29,265300.05,509789.51,FALSE,19113.12,Joint,Closed,323482.78,TRUE,TRUE,Personal Loan,Pending,21293.04
1157,240405.06,195628.73,162627.93,126976.22,577797.39,215366.03,TRUE,464750.26,Current,Dormant,220917,TRUE,TRUE,Car Loan,Pending,18052.58
1158,463233.82,148876.35,70957.04,126665.22,114449.36,345706.48,TRUE,394131.97,Joint,Closed,295865.97,FALSE,FALSE,Home Loan,Rejected,16314
1159,183207.47,76326.76,206695.42,102766.68,257561.63,395797.9,TRUE,119191.27,NRI,Dormant,822443.89,FALSE,TRUE,Car Loan,Rejected,42849.07
1160,422339.43,113104.55,268946.84,16206.88,610374.46,659596.64,FALSE,262649.25,Current,Active,951765.12,TRUE,TRUE,Car Loan,Rejected,32341.76
1161,22408.22,156295.02,63849.05,40099.94,926341.39,753390.65,FALSE,58261.84,Current,Closed,325919.95,TRUE,TRUE,Personal Loan,Verified,12776.06
1162,388668.97,15874.8,110883.21,180049.6,734956.7,430380.67,FALSE,172299.2,Current,Dormant,474263.34,FALSE,FALSE,No Loan,Rejected,47240.87
1163,342342.44,24311.34,237113.65,39971.54,512490.57,478818.72,TRUE,21872.1,NRI,Dormant,317060.13,TRUE,TRUE,No Loan,Rejected,3058.97
1164,267871.17,9890.5,78050.7,105951.03,219792.26,305280.57,TRUE,284095.21,Joint,Dormant,218468.12,FALSE,FALSE,No Loan,Pending,24479.76
1165,456108.68,36993.05,270593.16,91785.39,200667.85,323094.25,TRUE,41269.96,Joint,Dormant,99784.51,FALSE,TRUE,No Loan,Verified,13142.31
1166,471585.48,28274.11,254280.27,58783.94,778363.86,562142.94,TRUE,449027.24,Current,Closed,349871.82,FALSE,TRUE,Personal Loan,Pending,35857.36
1167,465545.73,95295.33,156483.96,134565.84,927266.22,778191.33,FALSE,199066.46,Joint,Closed,579557.14,FALSE,TRUE,Car Loan,Rejected,42808.01
1168,302923.44,61003.9,299340.14,93952.34,129288.85,50804.82,FALSE,431342.48,Joint,Dormant,534448.1,FALSE,TRUE,Car Loan,Pending,13980.46
1169,264504.26,13889.96,95601.52,191085.52,678541.42,617465.78,TRUE,245298.76,Savings,Active,117244.06,TRUE,FALSE,Home Loan,Verified,8975.62
1170,141796.3,92641.54,280125.99,161548.19,730584.59,304698.97,FALSE,87833,NRI,Dormant,777173.58,FALSE,FALSE,Car Loan,Rejected,21494
1171,89414.47,117822.47,94384.74,122731.71,515162.45,332663.73,FALSE,131237.98,Current,Closed,623278.36,TRUE,FALSE,No Loan,Rejected,40522.07
